"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"916036546909704192","","","2017-10-05 20:25:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @yesraj4u: #NobelPrize2017   Important Achievement of MIT 
@ranjans 
https://t.co/vwhJMNBcGl","915395841644548096","99238267","2017-10-04 01:59:10 +0000","https://youtu.be/8XYLzM5x7g0,https://youtu.be/8XYLzM5x7g0"
"916036315778445312","","","2017-10-05 20:24:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","10/8/2017 11:15 AM @ranjans @https://twitter.com/sharanrk10 @sachethegde  #svcc  https://t.co/nd9zdPMYrl @sv_code_camp","","","","http://www.siliconvalley-codecamp.com//Session/2017/engage-your-customer-using-cognitive-analytics-in-ibm-watson-explorer-lab"
"914895410333810688","","","2017-10-02 16:50:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MIT: MIT alumnus Michael Rosbash has won a share of the 2017 #NobelPrize in medicine or physiology for his work on circadian rhythms. C…","914787802474311680","15460048","2017-10-02 09:43:02 +0000","https://twitter.com/MIT/status/914787802474311680/photo/1"
"914895274211868674","","","2017-10-02 16:50:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @NobelPrize: Our biological clock helps to regulate sleep patterns, feeding behavior, hormone release and blood pressure #NobelPrize htt…","914786230658887680","16465385","2017-10-02 09:36:47 +0000","https://twitter.com/NobelPrize/status/914786230658887680/photo/1"
"914196130363092992","","","2017-09-30 18:31:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","one of my favorites of all time..","","","",""
"914195692150595584","","","2017-09-30 18:30:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#cmpe272 https://t.co/WRxH3LkQ83","","","","https://twitter.com/DineshNirmalIBM/status/913775163845627904"
"914195455994507265","","","2017-09-30 18:29:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DineshNirmalIBM: IBM emerges as a leader in the Forrester Wave™: Predictive Analytics and Machine Learning Solutions, Q1 2017 https://t…","913771285271937025","702875128254885889","2017-09-29 14:23:46 +0000","https://ibm.co/PAMLwave"
"914194722196881409","","","2017-09-30 18:26:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#cognitive analytics is the answer to the burning business and social questions.","","","",""
"914193980144812033","","","2017-09-30 18:23:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DineshNirmalIBM: Learning Machine Learning? Six articles you don’t want to miss. https://t.co/KGtkyMzoOI","913789349233352705","702875128254885889","2017-09-29 15:35:32 +0000","https://ibm.co/2k80xDc,https://ibm.co/2k80xDc"
"914193902919327744","","","2017-09-30 18:23:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","“Do Data Science Faster” by @robdthomas https://t.co/M0w8tY7mjk","","","","https://medium.com/towards-data-science/do-data-science-faster-fe27294fd417"
"914193383223996416","","","2017-09-30 18:21:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DineshNirmalIBM: Text Analytics: Finding Insights in Scientific Publications https://t.co/xn4pE8xBkY #WatsonExplorer #IBMML","913819765738700801","702875128254885889","2017-09-29 17:36:24 +0000","https://ibm.co/IML_TextAnalysis,https://ibm.co/IML_TextAnalysis"
"912706937489301505","","","2017-09-26 15:54:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IBM Unveils a New High-Powered Analytics System for Fast Access to Data Science https://t.co/bCfQsGnUvm","","","","http://prn.to/2fp837F"
"912461281570963462","","","2017-09-25 23:38:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @IBM: Develop market-ready #blockchain skills using these new training resources. Details here: https://t.co/OB5UJ40M69 #IBMBlockchain h…","912404619103473670","18994444","2017-09-25 19:53:07 +0000","http://bitly.com/2huK5Z9,http://bitly.com/2huK5Z9,https://twitter.com/IBM/status/912404619103473670/photo/1"
"912460880175960064","","","2017-09-25 23:36:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#ImLookingForwardTo my #GivingBack assignment in October this year. https://t.co/lQKeGY9ZSM","","","","https://www.ibm.com/ibm/responsibility/corporateservicecorps/"
"912460404697194497","","","2017-09-25 23:34:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#cmpe272 #IBMSV @AskIBMAnalytics I am going to present new Watson Explorer technology in this talk on Oct 8 at #Paypal https://t.co/9ujTpEVvFx","","","","https://twitter.com/sv_code_camp/status/912330863131729922"
"912459522966413313","","","2017-09-25 23:31:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OMG I loved it.. https://t.co/aAG559iQ0Y","","","","https://twitter.com/appwebtech/status/911932974026887172"
"912459303373570050","","99238267","2017-09-25 23:30:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@yesraj4u https://t.co/JCeXvdwAHK","","","","https://twitter.com/appwebtech/status/899146240876834816"
"912387016792334337","","","2017-09-25 18:43:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Not sleeping enough could shorten your life https://t.co/N22KimO53N","","","","http://for.tn/2yovmpx"
"912373213090406401","","","2017-09-25 17:48:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Very inspiring post for people who wants to switch career @MadisonKanna https://t.co/xSP8TmtIRq","","","","https://medium.freecodecamp.org/how-i-went-from-fashion-model-to-software-engineer-in-1-year-a7399a40d9e7"
"912108540822618112","","","2017-09-25 00:16:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @madhu_kochar: @IBMIIG , checkout new release IBM InfoSphere Master Data Management 11.6.0.3 ,Kafka based stream flows.Check it out!http…","911373849790312448","2154394375","2017-09-22 23:37:12 +0000","https://www.youtube.com/watch?v=pI3frYoCQug&list=PL7FnN5oi7Ez8w_E-v5CW1dMtU3qtIFDeP"
"911371346608668672","","","2017-09-22 23:27:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is great news #sjsu #cmpe272 https://t.co/P02ydN0w9n","","","","https://twitter.com/ranjans/status/911371346608668672/photo/1"
"910909339489132544","","","2017-09-21 16:51:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A must watch video @yesraj4u https://t.co/IACAbSZmFz","","","","http://www.gierad.com/projects/supersensor/"
"910909203774038016","","","2017-09-21 16:50:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#cmpe272 https://t.co/78QeUQwpnm","","","","https://twitter.com/ericabrescia/status/910904690602254336"
"910908983090700288","","","2017-09-21 16:50:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wnbt1959: Cognitive Process Automation #automation #AI #banking #banks #appdev #webapp #chatbot #digitaltransformation https://t.co/l92…","910852523598110720","3252908588","2017-09-21 13:05:39 +0000","http://bit.ly/2jNFxSg,https://twitter.com/wnbt1959/status/910852523598110720/photo/1"
"910715257647112193","","","2017-09-21 04:00:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Monitoring a large context without direct instrumentation of objects using #supersensor https://t.co/IACAbSZmFz #cmpe272","","","","http://www.gierad.com/projects/supersensor/"
"910713570471452672","","","2017-09-21 03:53:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","US Household income hit a record high at $59039 , a 3.2% increase from last year","","","",""
"909899608184127488","","","2017-09-18 21:59:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IBM far outranks Microsoft as blockchain industry leader, research says https://t.co/up6dyXHVX7","","","","http://cnb.cx/2jDjNZ6"
"909899488684269568","","","2017-09-18 21:58:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Reliance's Unlimit, IBM collaborate to power IoT innovation in India https://t.co/xPSPx4faRt via @economictimes","","","","http://economictimes.indiatimes.com/tech/internet/reliances-unlimit-ibm-collaborate-to-power-iot-innovation-in-india/articleshow/60730776.cms"
"909899336795906048","","","2017-09-18 21:58:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IBM gives UC San Diego $10 million to find better ways to detect memory loss https://t.co/sc6iZXFe6v","","","","http://www.sandiegouniontribune.com/news/science/sd-me-ucsd-ibm-20170914-story.html"
"909802939828527104","","","2017-09-18 15:34:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The Magic of Math ... a must watch https://t.co/IPixnzFg1Y","","","","https://twitter.com/TEDTalks/status/909744965047209984"
"909800055602782210","","","2017-09-18 15:23:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @davergodwin: Introducing a Fast, Simple Way to Transport Data to the IBM Cloud https://t.co/KQhWDfVKNw","909795417008766976","3258813482","2017-09-18 15:05:05 +0000","https://www.ibm.com/blogs/think/2017/09/ibm-cloud-mdm/,https://www.ibm.com/blogs/think/2017/09/ibm-cloud-mdm/"
"909799671433854976","","","2017-09-18 15:21:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wnbt1959: Enhance the online user experience without jeopardizing sensitive data https://t.co/MrpHR7hEt4 https://t.co/7igucxQgIh","909776571728150528","3252908588","2017-09-18 13:50:12 +0000","http://bit.ly/2xL8TXD,https://twitter.com/wnbt1959/status/909776571728150528/photo/1,http://bit.ly/2xL8TXD,https://twitter.com/wnbt1959/status/909776571728150528/photo/1"
"909799444261986305","","","2017-09-18 15:21:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @IBM: More than 40% of executives working in the #blockchain sector rank IBM as the industry leader: https://t.co/9mgRUDJcvR @CNBCtech h…","909780073863172096","18994444","2017-09-18 14:04:07 +0000","http://bitly.com/2hcqCfR,http://bitly.com/2hcqCfR,https://twitter.com/IBM/status/909780073863172096/photo/1"
"909667304941674496","","","2017-09-18 06:36:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Speak, Memory: How a programmer used AI to talk to her friend after his death https://t.co/O4OkE37rtM via @verge","","","","https://www.theverge.com/a/luka-artificial-intelligence-memorial-roman-mazurenko-bot?utm_medium=social&utm_source=twitter"
"909663120297037827","","","2017-09-18 06:19:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Geoffrey Hinton was briefly a Google intern in 2012 because of bureaucracy https://t.co/mfFr3pm2un via @techcrunch","","","","http://tcrn.ch/2eXBTQg"
"909660344947056642","","","2017-09-18 06:08:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Slack raises a huge financing round from SoftBank valuing the company at $5.1B https://t.co/9gKuWaPifZ via @techcrunch","","","","http://tcrn.ch/2x7SYSF"
"909646031331004416","","","2017-09-18 05:11:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @robdthomas: Teams are best when someone takes initiative, without permission.","908790136892215296","12954062","2017-09-15 20:30:27 +0000",""
"908756791604817921","","","2017-09-15 18:17:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","“The greatest problem with communication is the illusion that it has been accomplished.” - George Bernard Shaw","","","",""
"908722504763547653","","","2017-09-15 16:01:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","“How I replicated an $86 million project in 57 lines of code” by @taitems https://t.co/E59ZEbzYJG","","","","https://medium.freecodecamp.org/how-i-replicated-an-86-million-project-in-57-lines-of-code-277031330ee9"
"908445063646027776","","99238267","2017-09-14 21:39:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@yesraj4u https://t.co/hkqpk1jeXp","","","","https://twitter.com/TEDTalks/status/908436531723030528"
"908442986102398977","","99238267","2017-09-14 21:31:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@yesraj4u https://t.co/iXWb8fGVx2","","","","https://twitter.com/mashable/status/908400227094110210"
"908442481468911616","","","2017-09-14 21:29:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wnbt1959: You'll need quality data #AI #datagovernance #BigData #IBMz #mainframe #Analytics #dataintegration #dataquality https://t.co/…","908393422037311488","3252908588","2017-09-14 18:14:03 +0000","https://twitter.com/IBMSystems/status/907997302689845248"
"908442306671345664","","","2017-09-14 21:28:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Benioff: Make America Great Again. https://t.co/u3WeVMzzTy","908435488268197888","22330739","2017-09-14 21:01:12 +0000","https://twitter.com/Benioff/status/908435488268197888/photo/1,https://twitter.com/Benioff/status/908435488268197888/photo/1"
"908442006522757120","","","2017-09-14 21:27:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ibm_ml_hub: Healthcare providers are unlocking the value of their #data and making meaningful decisions with IBM #MDM solutions https:/…","908420100000145408","829108462244093952","2017-09-14 20:00:04 +0000","https://cards.twitter.com/cards/18ce54hh4ae/4r0p6"
"908441869213876224","","","2017-09-14 21:26:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Excellent https://t.co/JuqgKt4wX6","","","","https://twitter.com/yesraj4u/status/908393953879363584"
"906668979518763008","","","2017-09-10 00:01:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BillGates: I'm excited to talk to @BarackObama about how to drive change and accelerate progress toward the Global Goals. https://t.co/…","906204513563901952","50393960","2017-09-08 17:16:07 +0000","http://www.globalgoals.org/goalkeepers/"
"906668524218630145","","","2017-09-09 23:59:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @madhu_kochar: #IBMBigSQL - With Big SQL 5.0.1,  accessing data is simple and interactive as you can now query and visualize data using…","906212964864221184","2154394375","2017-09-08 17:49:42 +0000",""
"905853046646652928","","","2017-09-07 17:59:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IBM to Invest $240 Million to Develop AI Research Lab With MIT https://t.co/ccRpWSGU0u via @technology","","","","https://www.bloomberg.com/news/articles/2017-09-07/ibm-to-invest-240-million-to-develop-ai-research-lab-with-mit"
"905842341675646976","","","2017-09-07 17:16:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Here is another #slack competition https://t.co/oWY5VyyYF7","","","","https://www.stride.com/"
"905842259219714048","","","2017-09-07 17:16:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @IBM: .@MIT - @IBMWatson lab will conduct joint research to tackle #AI's biggest barriers: https://t.co/MmsjQeBuJW https://t.co/xfm5rVvJ…","905643027326046209","18994444","2017-09-07 04:04:58 +0000","https://ibm.co/2gH1nC7,https://ibm.co/2gH1nC7,https://twitter.com/IBM/status/905643027326046209/photo/1"
"905280079420379137","","","2017-09-06 04:02:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @IBMpolicy: We stand by our IBM #Dreamers. #DACA https://t.co/SJA7IsrzKF","905086518338998273","608182396","2017-09-05 15:13:36 +0000","https://twitter.com/IBMpolicy/status/905086518338998273/photo/1,https://twitter.com/IBMpolicy/status/905086518338998273/photo/1"
"904932851472154624","","","2017-09-05 05:02:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cloud for #Enterprise https://t.co/olXsdRgi52","","","","https://twitter.com/IBM/status/904880870145875968"
"904932370284920833","","","2017-09-05 05:01:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","We stand with #dreamers at IBM and where ever they are contributing to America https://t.co/QDdehhPiqQ","","","","https://twitter.com/tim_cook/status/904322640654897152"
"904566202969636864","","","2017-09-04 04:46:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @wnbt1959: Join Sep 13 at 9 AM PT #DataIntegration #IBMUG #BigData #DataGovernance #Analytics #Hadoop @IBMAnalytics #datalake https://t.…","904558472871591940","3252908588","2017-09-04 04:15:20 +0000","http://bit.ly/2eAMswj"
"904565874383757312","","","2017-09-04 04:44:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @KSCFIndia: The future of our children is in danger. Visit https://t.co/JTGPtNX5ou to be a part of this war. #MakeIndiaSafe https://t.co…","904560560569630724","3238377141","2017-09-04 04:23:38 +0000","http://www.bharatyatra.online,http://www.bharatyatra.online,https://twitter.com/KSCFIndia/status/904560560569630724/photo/1"
"904468410003685376","","","2017-09-03 22:17:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TheNextWeb: It's Google's birthday -- here's how it looked 19 years ago https://t.co/Gm2wHl63hP https://t.co/Aryk8l5vWG","904408277244628993","10876852","2017-09-03 18:18:31 +0000","http://tnw.me/qHWNAyY,https://twitter.com/TheNextWeb/status/904408277244628993/photo/1,http://tnw.me/qHWNAyY,https://twitter.com/TheNextWeb/status/904408277244628993/photo/1"
"904467127259635712","","","2017-09-03 22:12:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @IBMSports: .@IBM is the official technology sponsor of the @USopen. But what does that mean in the day-to-day? #IBMsports https://t.co/…","904034241314480130","24227230","2017-09-02 17:32:13 +0000","https://twitter.com/IBMSports/status/904034241314480130/video/1"
"904059620745895936","","","2017-09-02 19:13:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","⚡️ “Hundreds of Potter fans gather at King's Cross⚡️”

https://t.co/L6QpEAUaKQ","","","","https://twitter.com/i/moments/903568110065782784"
"904058908045479936","","","2017-09-02 19:10:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Our leaders understand the individual's personal and professional goals, thats why #ibmsvl is the best place to work https://t.co/if9KaLrlHa","","","","https://dineshnirmal.wordpress.com/author/dineshnirmal/"
"904057207204921345","","","2017-09-02 19:03:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @IBMBluemix: .@Advansolar leveraged Bluemix Garage to bring SunPod Cyclo to market 60% faster than initially expected: https://t.co/Z6JU…","904052555940077568","2336770008","2017-09-02 18:45:00 +0000","http://bit.ly/2vNWcG1"
"904056644950081536","","","2017-09-02 19:01:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @JohnMaxwellTeam: To build trust, a leader must exhibit competence, connection, and character #JMTeam https://t.co/QD3MansDQS","904051874294370307","352526493","2017-09-02 18:42:17 +0000","https://twitter.com/JohnMaxwellTeam/status/607912099080069120/photo/1,https://twitter.com/JohnMaxwellTeam/status/607912099080069120/photo/1"
"904056442365239296","","","2017-09-02 19:00:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @JackieMJensen: Black Girls Code raises more than $150k in donations after declining a $125k grant from Uber. https://t.co/pJqvxURFsz","904054577166786560","153998882","2017-09-02 18:53:02 +0000","https://buff.ly/2vPEbar,https://buff.ly/2vPEbar"
"904055054499430400","","","2017-09-02 18:54:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @techreview: The world’s narrowest fluid channel could transform filtration of water and gases. #TR35 https://t.co/7LAPGpDbcm","904050504711495680","15808647","2017-09-02 18:36:51 +0000","http://trib.al/oHuLop9,http://trib.al/oHuLop9"
"904054902527111168","","","2017-09-02 18:54:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Practical advice on using git for #datascience projects https://t.co/wlK9fDiQMn #sjsu #cmpe272","","","","https://peerj.com/preprints/3159/"
"904050971126374400","","","2017-09-02 18:38:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#sjsu #cmpe272 students, please get acquainted with bot development framework: https://t.co/LIDyLjpdLq","","","","https://botwiki.org/tutorials/"
"904050531437469696","","","2017-09-02 18:36:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Our leadership in #AI and #MachineLearning is making this  partnership successful ! https://t.co/gOFzVrEYEG","","","","https://twitter.com/IBM/status/903456495420964865"
"904048809050652672","","","2017-09-02 18:30:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mark Cuban behind new #blockchain messaging platform https://t.co/BXJ6aBtX0S via @techcrunch","","","","http://tcrn.ch/2giRSwt"
"903334135908843521","","","2017-08-31 19:10:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","good read https://t.co/xW6g7eY67S","","","","https://twitter.com/amartin_v/status/903097263572045824"
"902963463651115008","","","2017-08-30 18:37:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We welcome executive delegation to #ibmsv today for a briefing on #Watson and #MachineLearning https://t.co/EWqdzKJvsk","","","","https://twitter.com/ranjans/status/902963463651115008/photo/1"
"902962778721230848","","","2017-08-30 18:34:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ibm #MachineLearning  hub Welcomes delegation from Latin America to #ibmsvl https://t.co/OXx2UbCBQp","","","","https://twitter.com/ranjans/status/902962778721230848/photo/1"
"902766248420929536","","","2017-08-30 05:33:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @IBM: David Rubenstein explores the topic of leadership with CEO Ginni Rometty, via @business:   https://t.co/BUSccyAGL3 https://t.co/0h…","902535320624807936","18994444","2017-08-29 14:16:03 +0000","https://bloom.bg/2wPxtGv,https://bloom.bg/2wPxtGv,https://twitter.com/IBM/status/902535320624807936/photo/1"
"902396876976041986","","","2017-08-29 05:05:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @amartin_v: To my banking friends relentlessly focused on churn, check out @IBMDataScience and  @hortonworks. https://t.co/sJ7xX9Rj2W","902270726786342912","889758912","2017-08-28 20:44:39 +0000","https://twitter.com/IBMDataScience/status/900362494320926720,https://twitter.com/IBMDataScience/status/900362494320926720"
"902053547218317312","","","2017-08-28 06:21:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @mashable: If this is what the future looks like, we're not complaining https://t.co/OecR3u9sgI","902036029518917633","972651","2017-08-28 05:12:03 +0000","https://twitter.com/mashable/status/902036029518917633/video/1,https://twitter.com/mashable/status/902036029518917633/video/1"
"902020903134945280","","","2017-08-28 04:11:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""The stories that move and captivate people are those that are true to the teller, the audience, the moment, and the mission"" - Peter Guber","","","",""
"900482529970368512","","","2017-08-23 22:18:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ibmdesign: .@IBM has a long history of inclusion. Our designers in Austin have been working hard to continue it: https://t.co/uIRwkv5bA…","900416164668493824","17503114","2017-08-23 17:55:17 +0000","http://bit.ly/2wnix1G,https://twitter.com/ibmdesign/status/900416164668493824/photo/1"
"900482275975938048","","","2017-08-23 22:17:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BillGates: Find a @DonorsChoose project that inspires you, and our foundation will help you make a bigger impact: https://t.co/kpqibQ6F…","900360483131113472","50393960","2017-08-23 14:14:01 +0000","http://b-gat.es/2wnGHc3,https://twitter.com/BillGates/status/900360483131113472/photo/1"
"900094956169084928","","","2017-08-22 20:38:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#IBM partners with #Nestle, #Unilever and other food giants to trace food contamination with #blockchain https://t.co/UFXqcTcurI","","","","http://cnb.cx/2vVuOJz"
"899508403130613760","","","2017-08-21 05:48:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @IBM: With nearly 4,000 miles of fiber optics, IBM has built a WiFi system at @MBStadium that is a first of its kind:  https://t.co/xX4t…","897831831957102592","18994444","2017-08-16 14:46:04 +0000","http://on.si.com/2wabw4m,https://twitter.com/IBM/status/897831831957102592/photo/1"
"899506975997706240","","","2017-08-21 05:42:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @IBM: IBM delivers unmatched fan experience and fully integrated IT system at Atlanta’s new #MBStadium: https://t.co/ea3XDApqVW #IBMSpor…","897397539992883200","18994444","2017-08-15 10:00:21 +0000","http://bit.ly/ATLStadium,http://bit.ly/ATLStadium,https://twitter.com/IBM/status/897397539992883200/video/1"
"899506656580468736","","","2017-08-21 05:41:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Before we preach to our clients, we apply #MachineLearning  models to our own processes, products and people data to make smarter decisions","","","",""
"899505901094051841","","","2017-08-21 05:38:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A developer's story worth sharing https://t.co/PnEfIiK0if","","","","https://twitter.com/DineshNirmalIBM/status/898255691281911808"
"899165880214474752","","","2017-08-20 07:07:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Why IBM Pays Its Employees To Take Time Off To Tackle The World’s Problems https://t.co/UDnzwrG9eK","","","","https://www.fastcompany.com/40442966/why-ibm-pays-its-employees-to-take-time-off-to-tackle-the-worlds-problems"
"893138668881231872","","","2017-08-03 15:57:07 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Take a quick tour of #InformationGovernance @AskIBMAnalytics  https://t.co/s5PyClNaAb","","","","https://www.ibm.com/bs-en/marketplace/information-governance-catalog"
"892968925272592384","","","2017-08-03 04:42:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @IBM: A new record: @IBMResearch scientists fit 330TB of uncompressed data onto one tiny cartridge: https://t.co/lcJWLdONrX","892744552380940288","18994444","2017-08-02 13:51:02 +0000","http://bit.ly/2vigmLW,http://bit.ly/2vigmLW"
"892439338788704256","","","2017-08-01 17:38:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @armand_ruiz: We are proud to announce that @IBMWatson #MachineLearning is Generally available https://t.co/qiA0SjRjKg https://t.co/ukDD…","892384601771040769","262781315","2017-08-01 14:00:43 +0000","https://datascience.ibm.com/blog/watson-machine-learning-general-availability/,https://datascience.ibm.com/blog/watson-machine-learning-general-availability/,https://twitter.com/armand_ruiz/status/892384601771040769/photo/1"
"892439284703150080","","","2017-08-01 17:38:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @IBM: User survey of 750 organizations worldwide ranks IBM servers as the industry's most reliable: https://t.co/znJuvXCHs8 via @CIOonli…","892267133756858368","18994444","2017-08-01 06:13:56 +0000","http://bit.ly/2uMmx7a,http://bit.ly/2uMmx7a,https://twitter.com/IBM/status/892267133756858368/photo/1"
"892439201706196993","","","2017-08-01 17:37:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","You need simple yet powerful  #datagovernance solution to win in today's market: https://t.co/vsAGiGc902","","","","https://getsocial.voicestorm.com/Widget/FullSharing/4a2359b4-2d04-40ea-8a52-dfc9f32485da"
